The following are the 3-grams for words #600-1000 in the lexicon file for the Corpus of Contemporary American English (COCA), which occur at least five times.

The numbers in the columns (w1,w2,w3) refer to the [wID] column in the <ngrams_lexicon.txt> file.

In the full n-grams file (available for purchase), you would of course have *all* words and you would also have all n-grams regardless of frequency.

freq	w1	w2	w3
11	841	1430	3
11	841	4082	5
11	841	262	15
11	841	60	585
11	841	1932	2
11	841	452	5
11	841	9	664
11	841	3	358
11	841	3	311
11	841	5190	5
11	841	78	18
10	841	162	12746
10	841	99	262
10	841	3	2109
10	841	652	1434
10	841	389	91
10	841	14	42
10	841	9	82
10	841	435	144
10	841	108	37
10	841	3	148
10	841	3031	12
10	841	6	4216
10	841	2554	12
10	841	418	51
10	841	23	81
10	841	32	205
10	841	3	202
10	841	227	13
10	841	3	487
10	841	76	109
10	841	9	32595
10	841	162	8325
10	841	338	42
10	841	338	36
10	841	9	246
10	841	3	1367
10	841	74	3
10	841	3	514
10	841	3	624
10	841	36	1
10	841	434	169
10	841	430	13
10	841	238	205
10	841	6467	3
10	841	3	915
10	841	29	517
10	841	262	9
10	841	389	48
10	841	122	311
1820	842	5	2131
1382	842	5	2036
1264	842	5	9912
1142	842	5	4997
1131	842	5	3096
950	842	5	8887
779	842	5	6684
590	842	5	6128
580	842	5	17025
529	842	2	10
520	842	5	3
481	842	10	111
469	842	4	3
459	842	5	2881
451	842	5	6106
448	842	5	4374
378	842	5	4499
354	842	5	6949
323	842	5	30925
321	842	5	19653
294	842	1	3
289	842	5	4658
263	842	1	4
244	842	5	14121
234	842	5	14026
227	842	5	10273
204	842	1	72
193	842	5	2091
181	842	2	7
180	842	2	20
172	842	5	16378
139	842	2	56
125	842	55	2
108	842	5	13793
107	842	5	810
94	842	24	2798
93	842	5	2766
93	842	5	4513
91	842	5	9543
91	842	27	40
90	842	5	3876
88	842	2	11
87	842	32	3
84	842	2	54
82	842	9	3
80	842	1	7
79	842	5099	1
76	842	5	7989
74	842	5	20189
70	842	5	3639
68	842	24	4909
67	842	5	15290
67	842	2	58
66	842	5	6077
64	842	5099	2
61	842	1	55
61	842	5	9717
61	842	5	10217
58	842	2	104
57	842	47	65
54	842	5	27180
54	842	5099	51
53	842	1	45
53	842	5	34914
52	842	1	195
52	842	2	87
52	842	9	371
50	842	5	22818
50	842	633	219
50	842	5	32614
48	842	633	1
48	842	5099	55
47	842	55	15
47	842	1	9
47	842	5	12205
46	842	5	24171
46	842	5	18648
45	842	95	15
44	842	1	51
43	842	633	55
43	842	55	3
43	842	3562	1179
43	842	5	3475
42	842	5	33882
42	842	5	62081
42	842	5	23210
41	842	5	4357
41	842	5	45729
41	842	1	6
40	842	5	13641
39	842	5	5236
39	842	2	89
38	842	1	11
37	842	5	115612
36	842	5	42254
36	842	2	69
36	842	5	6899
36	842	5	3829
35	842	4	6
35	842	14	3
35	842	3562	1
34	842	24	12640
34	842	1	16
34	842	5	12594
34	842	2749	262
33	842	5	19771
33	842	5	17441
32	842	9824	6
32	842	3562	55
32	842	1	12
31	842	1	95
31	842	5	5224
31	842	5	33260
31	842	25302	1
31	842	236	3
31	842	8	5727
31	842	55	262
31	842	633	2
30	842	1	23
30	842	5	48344
30	842	24	171
30	842	4	96
29	842	5	30672
29	842	5	48253
29	842	5	40472
29	842	5	26992
28	842	18110	1
28	842	47	6
28	842	2	138
28	842	5	4517
27	842	5	6009
27	842	1	41919
27	842	2749	2
27	842	5	40772
26	842	5	11200
26	842	1	632
26	842	13	3
26	842	95	3
26	842	22	3
26	842	24	990
26	842	5	63902
26	842	2	100
25	842	5	25960
25	842	151	6
25	842	5	9571
25	842	5	7619
25	842	12	7761
25	842	5	15158
25	842	1	15
24	842	5	34423
24	842	5	94639
24	842	80	34
24	842	5	50159
24	842	5	27742
24	842	24	732
23	842	39	3
23	842	8822	19
23	842	5	9408
23	842	2749	3
23	842	5	19413
23	842	5	167218
23	842	2	113
22	842	80	31
22	842	633	44
22	842	95	19
22	842	5	1445
22	842	5	58705
22	842	12	34
22	842	5	28946
21	842	24	17756
21	842	1	8
21	842	4589	8536
21	842	1	47
21	842	5	10671
21	842	5	805
20	842	633	26
20	842	2	51067
20	842	8	450
20	842	2749	19
20	842	633	4
20	842	5	132634
19	842	1	34
19	842	1	1474
19	842	5	21426
19	842	5	11102
19	842	12	102
19	842	1	17
19	842	5	22711
19	842	5	491
19	842	5	4561
18	842	47	1124
18	842	18110	2
18	842	5493	19
18	842	19	3
18	842	1	18
18	842	5	20926
18	842	24	1647
18	842	865	22
18	842	2	187
18	842	12	366
18	842	5	2719
18	842	95	1
18	842	5	4823
17	842	47	34
17	842	143	31
17	842	5	6232
17	842	633	9
17	842	1	20
17	842	5099	9
17	842	5	38639
17	842	55	19
17	842	1	19
17	842	95	2
17	842	24	1577
17	842	66	25
17	842	5	3373
16	842	1	37
16	842	9	6
16	842	5	582
16	842	14	6
16	842	700	8
16	842	2	152
16	842	1	510
16	842	1	12540
16	842	43	65
16	842	865	1
16	842	12	3
16	842	4	9
16	842	5	22770
16	842	1	41
16	842	24	2843
16	842	2	92
16	842	2	156
15	842	633	51
15	842	3882	22
15	842	25302	2
15	842	121881	4520
15	842	1	76
15	842	5	4193
15	842	1	14
15	842	53	25
15	842	5	13758
15	842	5	3436
15	842	24	1306
15	842	55	52
15	842	5	61863
15	842	1	103
15	842	5	22721
15	842	24	865
15	842	12	150
15	842	1	39
14	842	5	18156
14	842	2	139
14	842	5	9728
14	842	161	141
14	842	1549	858
14	842	3562	965
14	842	5	4159
14	842	2	303
14	842	633	46
14	842	12	272
14	842	5	19118
14	842	2	267
14	842	3562	2
13	842	1577	5
13	842	18110	9
13	842	24	1689
13	842	2826	8
13	842	76487	27
13	842	143	34
13	842	24	1274
13	842	1	108
13	842	1	408
13	842	5	39572
13	842	5	24591
13	842	12640	7701
13	842	5	13190
13	842	5	14170
13	842	4	91
13	842	25302	4
13	842	5099	95
13	842	5	40950
13	842	990	5
12	842	222	3
12	842	47	297
12	842	8	352
12	842	40	7
12	842	5	48829
12	842	5	6510
12	842	8	116
12	842	6439	4
12	842	5	9243
12	842	47	333
12	842	4	826
12	842	5493	15
12	842	5	96621
12	842	2	256
12	842	12	343
12	842	5	13341
12	842	27	1
12	842	24	529
12	842	8	25
12	842	5	1750
12	842	28	72
12	842	5	131837
12	842	5	13679
11	842	5	41002
11	842	12	6
11	842	44833	1179
11	842	55	1817
11	842	5493	6
11	842	24	16808
11	842	24	1437
11	842	5	12966
11	842	1	114
11	842	5	4335
11	842	2	201
11	842	1	22
11	842	5	13935
11	842	2	90
11	842	1577	74
11	842	5	10
11	842	1	66
11	842	134	3
11	842	5493	3
11	842	633	43
11	842	633	8
11	842	2	203
11	842	5	36845
11	842	283	491
11	842	4	12
11	842	5	8234
11	842	1	32
11	842	5	83617
11	842	61	4
11	842	4	636
11	842	151	42
11	842	24	28329
11	842	12	3897
11	842	151	3
10	842	5	120335
10	842	2	172
10	842	24	471
10	842	5	19557
10	842	4	2398
10	842	5	86160
10	842	283	483
10	842	5	22126
10	842	47	3298
10	842	18	3
10	842	1	232
10	842	55	1
10	842	9947	8
10	842	4	5189
10	842	292	3
10	842	5	14315
10	842	5100	8
10	842	5099	1696
10	842	5	34714
10	842	5	19231
10	842	2749	52
10	842	5	6144
10	842	24	2239
10	842	3820	8
10	842	47	86
10	842	1577	2
10	842	8	190
10	842	8	157
10	842	2	619
10	842	5	43607
794	843	2	7
709	843	5	6
606	843	2	10
580	843	1	4
467	843	1	51
431	843	5	3
359	843	1	7
297	843	2	100
281	843	2	11
209	843	2	20
183	843	1	6
166	843	1	45
160	843	2	58
160	843	9	3
149	843	2	56
147	843	1	3
142	843	1	11
142	843	1	49
142	843	30	7
133	843	16	1315
122	843	4	60
119	843	4	6
116	843	4	11
114	843	5	42
103	843	2	69
102	843	24	158
99	843	43	65
98	843	9	6
94	843	24	508
91	843	13	3
86	843	24	3211
83	843	2	54
80	843	1	23
77	843	12	6
69	843	4	3
69	843	1	17
69	843	51	16
64	843	2	104
64	843	53	25
63	843	22	3
62	843	2	90
62	843	47	65
62	843	2	92
62	843	1	16
61	843	16	6
59	843	1	62
59	843	1	1328
59	843	1	12
59	843	2	172
59	843	8	25
58	843	24	369
57	843	24	405
57	843	24	270
55	843	2	87
55	843	4	25804
55	843	13	6
52	843	80	31
52	843	55	1
52	843	5	79
52	843	4	605
51	843	24	263
51	843	2	539
49	843	1	108
49	843	2	138
48	843	51	12
47	843	24	196
47	843	178	119
47	843	35	6
47	843	16	9
44	843	24	585
44	843	4	62
44	843	51	43
44	843	143	31
43	843	47	6
43	843	1	29
42	843	4	98
42	843	1	102
42	843	12	9
42	843	18	6
41	843	1	39
41	843	1	3364
40	843	1	60
40	843	125	49
40	843	43	6
39	843	1	1066
39	843	1	5359
39	843	66	25
39	843	2	139
38	843	5	483
38	843	32	3
38	843	2	89
37	843	1	9
37	843	1	3291
36	843	2	187
36	843	1327	2
36	843	2	286
34	843	1	16487
34	843	24	3429
34	843	1	4557
33	843	8	67
33	843	1	6463
33	843	24	550
32	843	30	10
32	843	4	17276
31	843	35	29
31	843	14	6
31	843	2	156
31	843	5	29
31	843	24	1993
31	843	24	110
31	843	1	4294
30	843	1	7414
30	843	1	4005
30	843	12	3
30	843	1	8
30	843	24	4745
30	843	12	34
30	843	9	60
30	843	771	1
30	843	1	37
30	843	35	3
29	843	24	2
29	843	14	3
28	843	2	256
28	843	2	113
27	843	1	43
27	843	224	13
27	843	27	1
27	843	19	49
27	843	151	6
27	843	24	298
27	843	24	388
26	843	2	152
26	843	53	67
26	843	8	167
26	843	1	4881
26	843	24	528
26	843	16	34
26	843	22	6
25	843	1	8666
25	843	4	49
25	843	13	196
24	843	1	15
24	843	1	47
24	843	24	691
24	843	1	72
24	843	40	7
24	843	16	3
24	843	1	525
24	843	2	218
24	843	55	2
24	843	24	2716
24	843	126	7
24	843	1	125
24	843	4	29
23	843	1	7080
23	843	51	33
23	843	1	9563
23	843	700	8
23	843	1	42
23	843	2	267
23	843	1	5111
23	843	24	2015
23	843	80	34
22	843	12	102
22	843	771	14395
22	843	1	9443
22	843	39	605
22	843	43	8
22	843	24	5454
22	843	24	718
21	843	2	326
21	843	27	2
21	843	53	31
21	843	2	303
21	843	24	522
21	843	1	57
21	843	19	11
21	843	1	639
21	843	51	47
21	843	24	1314
21	843	1	18
21	843	24	294
21	843	403	68
20	843	1	2677
20	843	1	34
20	843	1	106
20	843	4	3533
20	843	24	271
20	843	30	172
20	843	1	5724
20	843	5	341
19	843	5	60
19	843	13	60
19	843	24	733
19	843	2	203
19	843	1	10939
19	843	2	317
19	843	2	355
19	843	76	49
19	843	1	4793
19	843	1	327
19	843	1	13
19	843	8	5213
19	843	2826	8
19	843	1	7384
18	843	1	127
18	843	1	9993
18	843	33	9
18	843	1	6205
18	843	22	60
18	843	30	11
18	843	1	14
18	843	1	7742
18	843	16	1705
18	843	16	31
18	843	127	49
17	843	38	29
17	843	1	10397
17	843	5	62
17	843	2	27
17	843	95	1
17	843	9	29
17	843	24	302
17	843	74	3
17	843	1	8703
17	843	1	55
17	843	1	32
17	843	1	10092
17	843	1	5565
17	843	1	8036
17	843	1161	2
17	843	2	2
17	843	1	114
17	843	24	309
17	843	1	53
17	843	35	60
16	843	24	732
16	843	1	41
16	843	1	1031
16	843	55	49
16	843	8	116
16	843	1	8381
16	843	12	42
16	843	18	124
16	843	1	19
16	843	5	4281
16	843	1	82
16	843	1	2841
16	843	1	6294
16	843	8	160
16	843	2	439
16	843	51	382
16	843	1161	1
16	843	1003	8
16	843	4	7209
16	843	1	4680
16	843	18	3
16	843	1	3435
16	843	30	58
16	843	52	33
15	843	30	90
15	843	1	3487
15	843	1	76
15	843	5	98
15	843	134	4
15	843	24	1721
15	843	1	103
15	843	4	170
15	843	1	4544
15	843	273	32
15	843	1	5429
15	843	2	28
15	843	12	150
15	843	4	82
15	843	134	3
15	843	1494	2
15	843	4	19
15	843	47	8
15	843	1	98
15	843	1	3682
15	843	19	23
15	843	95	2
14	843	38	3
14	843	61	4
14	843	4	1295
14	843	24	648
14	843	33	6
14	843	12	164
14	843	12	2
14	843	24	1015
14	843	5	2896
14	843	1	48
14	843	206	2
14	843	53	34
14	843	38	6
14	843	18	60
14	843	1	36
14	843	8	128
14	843	24	3313
14	843	1	17980
14	843	1	5140
14	843	208	592
14	843	1	95
14	843	1	3803
14	843	1	8252
13	843	13	68
13	843	1	8765
13	843	1	86
13	843	24	12033
13	843	1	10514
13	843	24	857
13	843	43	86
13	843	4	517
13	843	1	81
13	843	1	5117
13	843	1	1020
13	843	16	79
13	843	24	5039
13	843	2	285
13	843	1	6039
13	843	1	3151
13	843	24	117
13	843	5	185
13	843	243	31
13	843	627	13
13	843	1	8408
13	843	24	322
13	843	1	1295
13	843	1	4785
13	843	1	4520
13	843	1	9343
13	843	1	11152
13	843	1	46
13	843	4	108
13	843	12	1
13	843	1	150287
12	843	63	3
12	843	1	7217
12	843	1	8383
12	843	43	3
12	843	2	1092
12	843	12	31
12	843	24	4775
12	843	24	409
12	843	1	25334
12	843	206	1
12	843	184	25
12	843	16	1
12	843	143	34
12	843	2	929
12	843	1	10786
12	843	1	874
12	843	2	310
12	843	8	948
12	843	16	164
12	843	30	635
12	843	8	300
12	843	13	42
12	843	6479	9
12	843	74	6
12	843	1	22164
12	843	9	62
12	843	1	28120
12	843	1	59
12	843	1	21764
12	843	16	22
12	843	1	10406
11	843	12	272
11	843	81	25
11	843	4	68
11	843	1020	1
11	843	1	605
11	843	9	1314
11	843	24	429
11	843	33	34
11	843	1	20255
11	843	63	60
11	843	9	36
11	843	1696	124
11	843	49	16
11	843	1756	2
11	843	66	34
11	843	580	31
11	843	24	7857
11	843	1	11010
11	843	47	3
11	843	1	5592
11	843	4	37
11	843	2742	1704
11	843	155	8
11	843	134	6
11	843	2	445
11	843	1	22811
11	843	1	4730
11	843	24	3734
11	843	24	305
11	843	5	7792
11	843	1	9704
11	843	49	43
11	843	2	3281
11	843	46	1705
11	843	4	269
11	843	1	8749
11	843	1	6783
11	843	24	1684
11	843	1	42603
11	843	1	49499
10	843	1	20076
10	843	131	1
10	843	24	1121
10	843	32	362
10	843	18	68
10	843	1	12173
10	843	4	12622
10	843	1	3458
10	843	1	85242
10	843	1	21243
10	843	4	17
10	843	1	10032
10	843	1	24077
10	843	2	523
10	843	30	100
10	843	43	4669
10	843	4	23
10	843	1	29628
10	843	53	165
10	843	1	2229
10	843	1	756
10	843	81	34
10	843	13	691
10	843	19	17
10	843	24	8787
10	843	430	88
10	843	12	535
10	843	1290	1043
10	843	1	517
10	843	44	65
10	843	134	11
10	843	61	49
10	843	1	5716
10	843	81	31
10	843	24	474
10	843	1	201
10	843	4	41
10	843	1	10692
10	843	283	7
10	843	959	5057
10	843	1	94
10	843	1	8192
10	843	1	515
10	843	1	8037
10	843	1	1315
10	843	51	3840
10	843	1	13731
10	843	208	13
10	843	24	467
10	843	1	11405
10	843	1	12145
10	843	8	2106
10	843	73	14
10	843	1	6801
10	843	66	67
10	843	9	18745
10	843	1	155
10	843	102	2
10	843	24	344
10	843	1	10263
10	843	16	32
10	843	24	843
10	843	1	20518
10	843	16	774
10	843	9	691
10	843	52	16
10	843	43	535
10	843	32	6
10	843	136	25
10	843	2	699
10	843	1	510
3109	844	5	3
734	844	1	4
605	844	4	1102
548	844	63	3
521	844	2	10
340	844	2	7
300	844	2	20
264	844	5	57
262	844	1	3
231	844	5	155
229	844	9	3
212	844	19	3
196	844	5	48
194	844	5	6
193	844	4	3
187	844	1	1102
168	844	1	7
160	844	1	45
158	844	4	5492
128	844	2	54
127	844	5	36
123	844	4	1758
114	844	5	29
113	844	5	4
111	844	19	37
111	844	4	3678
110	844	2	89
109	844	4	2662
108	844	1	2662
107	844	13	3
103	844	52	12
101	844	19	23
99	844	1	15
99	844	2	113
97	844	1333	2
96	844	5	109
91	844	2	11
89	844	19	41
87	844	1	39
84	844	12	6
83	844	1	6
82	844	64	25
81	844	2	69
80	844	12	3
79	844	1	36
77	844	12	34
77	844	19	11
74	844	2	58
73	844	5	135
73	844	1	23
72	844	1	103
69	844	5	91
69	844	1333	1
69	844	5	15
68	844	1	34
67	844	1333	5
65	844	2	104
65	844	22	3
65	844	1	115
64	844	1	72
62	844	1	11
62	844	9	6
60	844	5	50
60	844	35	3
59	844	2	56
58	844	4	5614
58	844	1333	4
58	844	19	15
57	844	8	25
54	844	7	28
53	844	5	964
53	844	2	87
53	844	63	155
53	844	5	391
53	844	5	60
52	844	1	37
52	844	151	6
51	844	1	41
50	844	19	6
50	844	1	12
50	844	4	325
49	844	14	3
48	844	5	2488
48	844	63	57
48	844	4	6
46	844	2	152
46	844	19	49
46	844	1333	14
45	844	5	42
44	844	66	25
44	844	63	48
44	844	5	631
44	844	19	17
44	844	4	2291
43	844	4	4173
43	844	12	325
42	844	4	332
42	844	5	1
42	844	1	8
41	844	4	611
41	844	4	8
41	844	4	13783
40	844	1333	9
40	844	4	8521
40	844	52	64
40	844	32	3
39	844	3196	13
39	844	5	542
38	844	3235	3
38	844	21492	35
38	844	5	97
37	844	47	65
37	844	1	47
37	844	5	442
37	844	5	77
37	844	41	44
37	844	1	9
36	844	5	205
35	844	52	1
35	844	5	2719
35	844	4	838
35	844	9	36
34	844	5	82
34	844	5	984
34	844	143	34
34	844	52	47
34	844	5	62
34	844	64	34
34	844	2	100
33	844	39	6713
33	844	18	3
32	844	19	103
32	844	5	96
31	844	4	10172
31	844	19	36
31	844	1222	1056
31	844	1	140
31	844	52	66
30	844	63	6
30	844	136	25
30	844	61	4
30	844	52	16
30	844	5	71
30	844	989	8
29	844	706	798
29	844	19	29
29	844	3850	8
29	844	63	964
28	844	4	3379
28	844	19	48
28	844	5371	2
27	844	2	156
27	844	4	1828
27	844	2	721
27	844	8	352
27	844	30	7
27	844	1	5492
27	844	5	186
26	844	8	157
26	844	4	913
26	844	1	3678
26	844	1	534
26	844	27	1
26	844	9	48
25	844	4	91
25	844	1	510
25	844	5	17903
25	844	52	53
25	844	5	433
25	844	2	398
25	844	1	108
25	844	39	1102
24	844	5	51
24	844	5	752
24	844	891	2
24	844	1	76
24	844	53	25
24	844	134	4
24	844	5	72
24	844	4	822
24	844	623	22
24	844	1	1146
24	844	1	16
23	844	1882	8
23	844	1	18
23	844	2	267
23	844	4	1109
23	844	1	17
23	844	5	487
22	844	4	48
22	844	27	2
22	844	19	26
22	844	9	5234
22	844	5	614
22	844	5	132
22	844	4	3770
22	844	1	2291
22	844	37	44
22	844	52	81
21	844	2	139
21	844	30	10
21	844	5086	3
21	844	45	106
21	844	2	138
21	844	2	92
21	844	2	986
20	844	16	34
20	844	28	3239
20	844	1333	12
20	844	1566	938
20	844	214	25
20	844	4	2368
20	844	6704	5645
20	844	7	4
20	844	2	218
20	844	2	476
20	844	5	1251
20	844	72	12
20	844	11	44
20	844	5	567
20	844	1333	52
20	844	1	19
20	844	1333	22
19	844	4	6052
19	844	5	368
19	844	5	182
19	844	5	400
19	844	28	2234
19	844	5	7573
19	844	5	7
19	844	5	39
19	844	1	14
19	844	7	5
19	844	5	8605
19	844	2	656
19	844	1	558
19	844	1882	14
19	844	1	57
18	844	1	13
18	844	4	6578
18	844	1	120
18	844	8	116
18	844	5	148
18	844	39	3
18	844	5	85
18	844	2	410
18	844	1	1233
18	844	399	3
18	844	2	303
18	844	154	3
18	844	2428	174
18	844	4	1233
18	844	19	109
18	844	5	5013
18	844	37	373
18	844	1	49
18	844	1	330
18	844	5	795
18	844	1101	1
18	844	142	25
18	844	2	203
18	844	7	9
17	844	1101	2
17	844	18	359
17	844	7	12
17	844	1748	18
17	844	12	9
17	844	151	3
17	844	4	429
17	844	4	34
17	844	5	216
17	844	5	466
17	844	12	2005
17	844	19	215
17	844	12	42
17	844	2	172
17	844	989	14
17	844	1	221
17	844	1	204677
17	844	2	2
17	844	4	1
17	844	5	5234
16	844	74	6
16	844	5	133
16	844	1333	63
16	844	9	42
16	844	74	3
16	844	2	427
16	844	1333	28
16	844	4	117
16	844	5	3052
16	844	4	521
16	844	1	5
16	844	2	187
16	844	39	3678
16	844	13	48
16	844	5	1304
16	844	901	507
16	844	1	1738
16	844	19	77
16	844	19	60
16	844	5	158
16	844	5	806
16	844	5	18010
16	844	1	38
16	844	5	6123
16	844	1	44
15	844	19	127
15	844	5	960
15	844	1333	8
15	844	4	5
15	844	4	155
15	844	14	91
15	844	4	13760
15	844	134	3
15	844	642	13
15	844	37	43
15	844	1	42
15	844	767	2
15	844	2	355
15	844	5	503
15	844	767	1
15	844	2	310
15	844	5	1444
15	844	5	1267
15	844	12	7024
14	844	63	542
14	844	63	10891
14	844	1068	1
14	844	4	612
14	844	2	1293
14	844	49	43
14	844	814	4
14	844	12	8
14	844	319	3
14	844	1	844
14	844	63	36
14	844	2	316
14	844	13	6
14	844	22	6
14	844	1	3770
14	844	5	851
14	844	6482	35
14	844	178	119
14	844	18	6
13	844	4	857
13	844	81	25
13	844	330	328
13	844	5	359
13	844	1	35
13	844	757	5
13	844	2	28
13	844	5	2464
13	844	5	2438
13	844	12	2294
13	844	12	8926
13	844	1	10172
13	844	1	706
13	844	38	3
13	844	61	3
13	844	5	7731
13	844	4	29
13	844	21492	154
13	844	21395	38
13	844	63	5013
13	844	63	15
13	844	9	109
13	844	4	42
13	844	39	5492
13	844	1	48
13	844	891	4
13	844	5	859
13	844	1	50
13	844	2	1453
13	844	5	5288
13	844	22	155
13	844	4	1018
13	844	19	62
13	844	5	2
13	844	5	995
12	844	1	28
12	844	2	326
12	844	19	133
12	844	2	812
12	844	22	72
12	844	1	97
12	844	4	6138
12	844	1	29
12	844	1	127
12	844	9	29
12	844	399	6
12	844	5	2540
12	844	1	4173
12	844	16	3
12	844	2	746
12	844	2	1045
12	844	1	62
12	844	2	1359
12	844	1362	2
12	844	1333	3235
12	844	1	22
12	844	40	7
12	844	5	225
12	844	5	1806
12	844	21492	9
11	844	1	77
11	844	5	70
11	844	2	2056
11	844	1	155
11	844	5	363
11	844	12	2245
11	844	9	7522
11	844	5	78
11	844	12	7
11	844	13	72
11	844	12	3148
11	844	1	26
11	844	43	65
11	844	34	140
11	844	1	80
11	844	5	1258
11	844	52	485
11	844	4	97
11	844	2634	2807
11	844	5	7033
11	844	52	136
11	844	4	1120
11	844	5	12841
11	844	485	35
11	844	762	2
11	844	4	3774
11	844	4	9
11	844	80	34
11	844	1	964
11	844	4	799
11	844	5	377
11	844	5	181
11	844	2	13916
11	844	39	4514
11	844	35	6
11	844	4	4709
11	844	4	844
11	844	265	1310
11	844	8	506
11	844	1362	1
11	844	1	64
11	844	1068	2
11	844	7038	1
11	844	3892	14
11	844	63	18010
11	844	8	2054
11	844	63	4203
11	844	1	13760
11	844	4	3391
11	844	76	37
11	844	2	4095
11	844	5	1711
11	844	9	133
11	844	63	50
11	844	1	327
11	844	4	588
11	844	5800	13
11	844	47958	35
11	844	2175	2
11	844	27	4
11	844	1	59
10	844	20987	4
10	844	4	13
10	844	151	42
10	844	11	43
10	844	4	2338
10	844	1	165
10	844	19	276
10	844	2	499
10	844	3479	13
10	844	4	730
10	844	5	19873
10	844	39	332
10	844	12	169
10	844	1	784
10	844	4	8104
10	844	5	231
10	844	5	642
10	844	63	97
10	844	5	579
10	844	2939	1
10	844	4	12
10	844	47	940
10	844	4	1630
10	844	2	929
10	844	2701	1
10	844	1	85
10	844	63	4593
10	844	23	43
10	844	19	9
10	844	2058	2070
10	844	5	79
10	844	5	1496
10	844	5	892
10	844	1	215
